2025-10-17 18:47:30,Video,Live Stream,cell phone,0.27
2025-10-17 18:47:31,Video,Live Stream,laptop,0.86
2025-10-17 18:47:31,Video,Live Stream,cell phone,0.65
2025-10-17 18:47:37,Ảnh,515437324_1360832621647863_496731421652450646_n.jpg,person,0.87
2025-10-17 18:47:37,Ảnh,515437324_1360832621647863_496731421652450646_n.jpg,potted plant,0.37
2025-10-17 18:47:37,Ảnh,515437324_1360832621647863_496731421652450646_n.jpg,person,0.87
2025-10-17 18:47:37,Ảnh,515437324_1360832621647863_496731421652450646_n.jpg,potted plant,0.37
2025-10-18 05:00:16,Ảnh,z7127517119491_33843b4654a62ec9010fac4c846328eb.jpg,chair,0.83
2025-10-18 05:00:16,Ảnh,z7127517119491_33843b4654a62ec9010fac4c846328eb.jpg,bed,0.7
2025-10-18 05:00:16,Ảnh,z7127517119491_33843b4654a62ec9010fac4c846328eb.jpg,chair,0.83
2025-10-18 05:00:16,Ảnh,z7127517119491_33843b4654a62ec9010fac4c846328eb.jpg,bed,0.7
2025-10-18 05:17:59,Ảnh,z7127517119491_33843b4654a62ec9010fac4c846328eb.jpg,chair,0.83
2025-10-18 05:17:59,Ảnh,z7127517119491_33843b4654a62ec9010fac4c846328eb.jpg,bed,0.7
2025-10-18 05:17:59,Ảnh,z7127517119491_33843b4654a62ec9010fac4c846328eb.jpg,chair,0.83
2025-10-18 05:17:59,Ảnh,z7127517119491_33843b4654a62ec9010fac4c846328eb.jpg,bed,0.7
2025-10-18 05:34:46,Ảnh,z7127517119491_33843b4654a62ec9010fac4c846328eb.jpg,chair,0.83
2025-10-18 05:34:46,Ảnh,z7127517119491_33843b4654a62ec9010fac4c846328eb.jpg,bed,0.7
2025-10-18 05:34:46,Ảnh,z7127517119491_33843b4654a62ec9010fac4c846328eb.jpg,chair,0.83
2025-10-18 05:34:46,Ảnh,z7127517119491_33843b4654a62ec9010fac4c846328eb.jpg,bed,0.7
2025-10-18 05:40:50,Ảnh,z7127517119491_33843b4654a62ec9010fac4c846328eb.jpg,chair,0.83
2025-10-18 05:40:50,Ảnh,z7127517119491_33843b4654a62ec9010fac4c846328eb.jpg,bed,0.7
2025-10-18 05:40:50,Ảnh,z7127517119491_33843b4654a62ec9010fac4c846328eb.jpg,chair,0.83
2025-10-18 05:40:50,Ảnh,z7127517119491_33843b4654a62ec9010fac4c846328eb.jpg,bed,0.7
2025-10-18 05:41:03,Camera,Live Stream,person,0.62
2025-10-18 05:41:03,Camera,Live Stream,cell phone,0.47
2025-10-18 05:41:03,Camera,Live Stream,person,0.66
2025-10-18 05:41:03,Camera,Live Stream,cell phone,0.58
2025-10-18 05:41:03,Camera,Live Stream,person,0.44
2025-10-18 05:41:03,Camera,Live Stream,person,0.33
2025-10-18 05:41:03,Camera,Live Stream,person,0.58
2025-10-18 05:41:03,Camera,Live Stream,person,0.3
2025-10-18 05:41:03,Camera,Live Stream,person,0.81
2025-10-18 05:41:03,Camera,Live Stream,person,0.26
2025-10-18 05:41:03,Camera,Live Stream,person,0.73
2025-10-18 05:41:04,Camera,Live Stream,person,0.42
2025-10-18 05:41:04,Camera,Live Stream,cat,0.45
2025-10-18 05:41:04,Camera,Live Stream,person,0.77
2025-10-18 05:41:04,Camera,Live Stream,person,0.29
2025-10-18 05:41:04,Camera,Live Stream,person,0.85
2025-10-18 05:41:04,Camera,Live Stream,person,0.83
2025-10-18 05:41:04,Camera,Live Stream,person,0.3
2025-10-18 05:41:04,Camera,Live Stream,person,0.55
2025-10-18 05:41:04,Camera,Live Stream,cat,0.43
2025-10-18 05:41:05,Camera,Live Stream,person,0.56
2025-10-18 05:41:05,Camera,Live Stream,cat,0.46
2025-10-18 05:41:05,Camera,Live Stream,person,0.63
2025-10-18 05:41:05,Camera,Live Stream,person,0.46
2025-10-18 05:41:05,Camera,Live Stream,cat,0.63
2025-10-18 05:41:05,Camera,Live Stream,person,0.26
2025-10-18 05:41:05,Camera,Live Stream,cat,0.59
2025-10-18 05:41:05,Camera,Live Stream,person,0.54
2025-10-18 05:41:05,Camera,Live Stream,person,0.29
2025-10-18 05:41:06,Camera,Live Stream,cat,0.56
2025-10-18 05:41:06,Camera,Live Stream,person,0.34
2025-10-18 05:56:41,Camera,Live Stream,person,0.82
2025-10-18 05:56:41,Camera,Live Stream,cell phone,0.28
2025-10-18 05:56:41,Camera,Live Stream,person,0.68
2025-10-18 05:56:41,Camera,Live Stream,cell phone,0.39
2025-10-18 05:56:41,Camera,Live Stream,book,0.26
2025-10-18 05:56:41,Camera,Live Stream,person,0.78
2025-10-18 05:56:41,Camera,Live Stream,person,0.8
2025-10-18 05:56:41,Camera,Live Stream,cell phone,0.4
2025-10-18 05:56:42,Camera,Live Stream,person,0.81
2025-10-18 05:56:42,Camera,Live Stream,cell phone,0.43
2025-10-18 05:56:42,Camera,Live Stream,person,0.77
2025-10-18 05:56:42,Camera,Live Stream,cell phone,0.4
2025-10-18 05:56:42,Camera,Live Stream,cell phone,0.26
2025-10-18 05:56:42,Camera,Live Stream,book,0.26
2025-10-18 05:56:42,Camera,Live Stream,person,0.8
2025-10-18 05:56:42,Camera,Live Stream,cell phone,0.44
2025-10-18 05:56:42,Camera,Live Stream,person,0.81
2025-10-18 05:56:42,Camera,Live Stream,book,0.31
2025-10-18 05:56:42,Camera,Live Stream,cell phone,0.26
2025-10-18 05:56:42,Camera,Live Stream,person,0.81
2025-10-18 05:56:42,Camera,Live Stream,cell phone,0.3
2025-10-18 05:56:42,Camera,Live Stream,person,0.8
2025-10-18 05:56:42,Camera,Live Stream,cell phone,0.33
2025-10-18 05:56:42,Camera,Live Stream,person,0.84
2025-10-18 05:56:42,Camera,Live Stream,cell phone,0.35
2025-10-18 05:56:43,Camera,Live Stream,person,0.84
2025-10-18 05:56:43,Camera,Live Stream,cell phone,0.35
2025-10-18 05:56:43,Camera,Live Stream,person,0.82
2025-10-18 05:56:43,Camera,Live Stream,cell phone,0.33
2025-10-18 05:56:43,Camera,Live Stream,person,0.8
2025-10-18 05:56:43,Camera,Live Stream,cell phone,0.32
2025-10-18 05:56:43,Camera,Live Stream,person,0.81
2025-10-18 05:56:43,Camera,Live Stream,cell phone,0.37
2025-10-18 05:56:43,Camera,Live Stream,person,0.8
2025-10-18 05:56:43,Camera,Live Stream,cat,0.32
2025-10-18 05:56:43,Camera,Live Stream,cell phone,0.28
2025-10-18 05:56:43,Camera,Live Stream,person,0.8
2025-10-18 05:56:44,Camera,Live Stream,person,0.78
2025-10-18 05:56:44,Camera,Live Stream,cell phone,0.47
2025-10-18 06:05:58,Video,Screen Recording 2025-10-08 092042.mp4,person,0.91
2025-10-18 06:05:58,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.81
2025-10-18 06:05:58,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.62
2025-10-18 06:05:58,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.61
2025-10-18 06:05:58,Video,Screen Recording 2025-10-08 092042.mp4,person,0.91
2025-10-18 06:05:58,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.81
2025-10-18 06:05:58,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.62
2025-10-18 06:05:58,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.61
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,person,0.91
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.83
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.62
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.61
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,person,0.91
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.83
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.62
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.61
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,person,0.91
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.81
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.53
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.48
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,person,0.91
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.81
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.53
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.48
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,person,0.91
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.81
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.52
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.49
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.25
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,person,0.91
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.81
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.52
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.49
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.25
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,person,0.88
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.84
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.77
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,couch,0.37
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,person,0.88
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.84
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.77
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,couch,0.37
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,person,0.88
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.83
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.76
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,couch,0.39
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,person,0.88
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.83
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.76
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,couch,0.39
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,person,0.88
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.5
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.47
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.35
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.27
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,person,0.88
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.5
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.47
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.35
2025-10-18 06:05:59,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.27
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,person,0.87
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.82
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.51
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,person,0.87
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.82
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.51
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,person,0.89
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.75
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.47
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.46
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,person,0.89
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.75
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.47
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.46
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,person,0.88
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.78
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.52
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.51
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,person,0.88
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.78
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.52
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.51
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,person,0.87
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.85
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.26
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,person,0.87
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.85
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.26
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,person,0.87
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.85
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.25
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,person,0.87
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.85
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.25
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,person,0.89
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.73
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.63
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.58
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,refrigerator,0.37
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.31
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.26
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,person,0.89
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.73
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.63
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.58
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,refrigerator,0.37
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.31
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.26
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,person,0.89
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.71
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.59
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.57
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,refrigerator,0.37
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.3
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.26
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,person,0.89
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.71
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.59
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.57
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,refrigerator,0.37
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.3
2025-10-18 06:06:00,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.26
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,person,0.89
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.71
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.59
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.57
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,refrigerator,0.37
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.3
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.26
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,person,0.89
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.71
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.59
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.57
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,refrigerator,0.37
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.3
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,bird,0.26
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,person,0.88
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.85
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.59
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.58
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,person,0.88
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.85
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.59
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.58
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.91
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.85
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,person,0.83
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.71
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.91
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.85
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,person,0.83
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.71
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.91
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.85
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,person,0.83
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.71
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.91
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.85
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,person,0.83
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.71
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.92
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,person,0.82
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.59
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.4
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,remote,0.26
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.92
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,person,0.82
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,cat,0.59
2025-10-18 06:06:01,Video,Screen Recording 2025-10-08 092042.mp4,dog,0.4
